 Its not my real name.
 Darryl Philbin. Then Regis, then Rege, then Roger, then Mister Rogers.
 Were loading at one.
 No, we got a truck going out at 115. So, thats the busy time.
 All right, fine, you know what? One oclock.
 Just getting a tea bag.
 Why dont we make it more interesting? Loser buys dinner at Farleys.
 No, thats not as much fun. You know what?
 Youre on.
  Here we go. Here we go. Here we go.
 You have one more free throw shoot. Come on.
 Block, block, block!
 Take your shot man!
 That was you.
 Yeah, this isnt happening.
